source	hasDoc	hasIntent	hasBehavior	hasConstraint	hasIO	hasCallChain	hasState	missingSections
src/commands/models/scan.ts	false	false	false	false	false	false	false	缺失文档
src/commands/models/set-image.ts	false	false	false	false	false	false	false	缺失文档
src/commands/models/set.ts	false	false	false	false	false	false	false	缺失文档
src/commands/models/shared.ts	false	false	false	false	false	false	false	缺失文档
src/commands/node-daemon-install-helpers.ts	false	false	false	false	false	false	false	缺失文档
src/commands/node-daemon-runtime.ts	false	false	false	false	false	false	false	缺失文档
src/commands/oauth-env.ts	false	false	false	false	false	false	false	缺失文档
src/commands/oauth-flow.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-auth.config-core.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-auth.config-minimax.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-auth.config-opencode.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-auth.credentials.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-auth.models.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-auth.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-channels.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-custom.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-helpers.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-hooks.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-interactive.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/api-keys.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/local.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/local/auth-choice-inference.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/local/auth-choice.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/local/daemon-install.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/local/gateway-config.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/local/output.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/local/skills-config.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/local/workspace.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-non-interactive/remote.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-remote.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-skills.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard-types.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboard.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboarding/plugin-install.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboarding/registry.ts	false	false	false	false	false	false	false	缺失文档
src/commands/onboarding/types.ts	false	false	false	false	false	false	false	缺失文档
src/commands/openai-codex-model-default.ts	false	false	false	false	false	false	false	缺失文档
src/commands/openai-model-default.ts	false	false	false	false	false	false	false	缺失文档
src/commands/opencode-zen-model-default.ts	false	false	false	false	false	false	false	缺失文档
src/commands/reset.ts	false	false	false	false	false	false	false	缺失文档
src/commands/sandbox-display.ts	false	false	false	false	false	false	false	缺失文档
src/commands/sandbox-explain.ts	false	false	false	false	false	false	false	缺失文档
src/commands/sandbox-formatters.ts	false	false	false	false	false	false	false	缺失文档
src/commands/sandbox.ts	false	false	false	false	false	false	false	缺失文档
src/commands/sessions.ts	false	false	false	false	false	false	false	缺失文档
src/commands/setup.ts	false	false	false	false	false	false	false	缺失文档
src/commands/signal-install.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status-all.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status-all/agents.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status-all/channels.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status-all/diagnosis.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status-all/format.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status-all/gateway.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status-all/report-lines.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.agent-local.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.command.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.daemon.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.format.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.gateway-probe.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.link-channel.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.scan.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.summary.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.types.ts	false	false	false	false	false	false	false	缺失文档
src/commands/status.update.ts	false	false	false	false	false	false	false	缺失文档
src/commands/systemd-linger.ts	false	false	false	false	false	false	false	缺失文档
src/commands/uninstall.ts	false	false	false	false	false	false	false	缺失文档
src/compat/legacy-names.ts	false	false	false	false	false	false	false	缺失文档
src/config/agent-dirs.ts	true	true	false	false	true	true	true	行为,约束
src/config/agent-limits.ts	true	true	false	false	true	true	true	行为,约束
src/config/cache-utils.ts	true	true	false	false	true	true	true	行为,约束
src/config/channel-capabilities.ts	true	true	false	false	true	true	true	行为,约束
src/config/commands.ts	true	true	false	false	true	true	true	行为,约束
src/config/config-paths.ts	true	true	false	false	true	true	true	行为,约束
src/config/config.ts	true	true	false	false	true	true	true	行为,约束
src/config/defaults.ts	true	true	false	false	true	true	true	行为,约束
src/config/env-substitution.ts	true	true	false	false	true	true	true	行为,约束
src/config/env-vars.ts	true	true	false	false	true	true	true	行为,约束
src/config/group-policy.ts	true	true	false	false	true	true	true	行为,约束
src/config/includes.ts	true	true	false	false	true	true	true	行为,约束
src/config/io.ts	true	true	false	false	true	true	true	行为,约束
src/config/legacy-migrate.ts	true	true	false	false	true	true	true	行为,约束
src/config/legacy.migrations.part-1.ts	true	true	false	false	true	true	true	行为,约束
src/config/legacy.migrations.part-2.ts	true	true	false	false	true	true	true	行为,约束
src/config/legacy.migrations.part-3.ts	true	true	false	false	true	true	true	行为,约束
src/config/legacy.migrations.ts	true	true	false	false	true	true	true	行为,约束
src/config/legacy.rules.ts	true	true	false	false	true	true	true	行为,约束
src/config/legacy.shared.ts	true	true	false	false	true	true	true	行为,约束
src/config/legacy.ts	true	true	false	false	true	true	true	行为,约束
src/config/logging.ts	true	true	false	false	true	true	true	行为,约束
src/config/markdown-tables.ts	true	true	false	false	true	true	true	行为,约束
src/config/merge-config.ts	true	true	false	false	true	true	true	行为,约束
src/config/merge-patch.ts	true	true	false	false	true	true	true	行为,约束
src/config/normalize-paths.ts	true	true	false	false	true	true	true	行为,约束
src/config/paths.ts	true	true	false	false	true	true	true	行为,约束
src/config/plugin-auto-enable.ts	true	true	false	false	true	true	true	行为,约束
src/config/port-defaults.ts	true	true	false	false	true	true	true	行为,约束
src/config/redact-snapshot.ts	true	true	false	false	true	true	true	行为,约束
src/config/runtime-overrides.ts	true	true	false	false	true	true	true	行为,约束
src/config/schema.field-metadata.ts	true	true	false	false	true	true	true	行为,约束
src/config/schema.hints.ts	true	true	false	false	true	true	true	行为,约束
src/config/schema.irc.ts	true	true	false	false	true	true	true	行为,约束
src/config/schema.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/group.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/main-session.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/metadata.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/paths.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/reset.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/session-key.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/store.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/transcript.ts	true	true	false	false	true	true	true	行为,约束
src/config/sessions/types.ts	true	true	false	false	true	true	true	行为,约束
src/config/talk.ts	true	true	false	false	true	true	true	行为,约束
src/config/telegram-custom-commands.ts	true	true	false	false	true	true	true	行为,约束
src/config/test-helpers.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.agent-defaults.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.agents.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.approvals.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.auth.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.base.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.browser.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.channels.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.cron.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.discord.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.gateway.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.googlechat.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.hooks.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.imessage.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.irc.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.memory.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.messages.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.models.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.msteams.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.node-host.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.openclaw.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.plugins.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.queue.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.sandbox.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.signal.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.skills.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.slack.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.telegram.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.tools.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.tts.ts	true	true	false	false	true	true	true	行为,约束
src/config/types.whatsapp.ts	true	true	false	false	true	true	true	行为,约束
src/config/validation.ts	true	true	false	false	true	true	true	行为,约束
src/config/version.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.agent-defaults.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.agent-runtime.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.agents.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.approvals.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.channels.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.core.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.hooks.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.providers-core.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.providers-whatsapp.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.providers.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.session.ts	true	true	false	false	true	true	true	行为,约束
src/config/zod-schema.ts	true	true	false	false	true	true	true	行为,约束
src/cron/delivery.ts	true	true	false	false	true	true	true	行为,约束
src/cron/isolated-agent.ts	true	true	false	false	true	true	true	行为,约束
src/cron/isolated-agent/delivery-target.ts	true	true	false	false	true	true	true	行为,约束
src/cron/isolated-agent/helpers.ts	true	true	false	false	true	true	true	行为,约束
src/cron/isolated-agent/run.ts	true	true	false	false	true	true	true	行为,约束
src/cron/isolated-agent/session.ts	true	true	false	false	true	true	true	行为,约束
src/cron/normalize.ts	true	true	false	false	true	true	true	行为,约束
src/cron/parse.ts	true	true	false	false	true	true	true	行为,约束
src/cron/payload-migration.ts	true	true	false	false	true	true	true	行为,约束
src/cron/run-log.ts	true	true	false	false	true	true	true	行为,约束
src/cron/schedule.ts	true	true	false	false	true	true	true	行为,约束
src/cron/service.ts	true	true	false	false	true	true	true	行为,约束
src/cron/service/jobs.ts	true	true	false	false	true	true	true	行为,约束
src/cron/service/locked.ts	true	true	false	false	true	true	true	行为,约束
src/cron/service/normalize.ts	true	true	false	false	true	true	true	行为,约束
src/cron/service/ops.ts	true	true	false	false	true	true	true	行为,约束
src/cron/service/state.ts	true	true	false	false	true	true	true	行为,约束
src/cron/service/store.ts	true	true	false	false	true	true	true	行为,约束
src/cron/service/timer.ts	true	true	false	false	true	true	true	行为,约束
src/cron/session-reaper.ts	true	true	false	false	true	true	true	行为,约束
src/cron/store.ts	true	true	false	false	true	true	true	行为,约束
src/cron/types.ts	true	true	false	false	true	true	true	行为,约束
src/cron/validate-timestamp.ts	true	true	false	false	true	true	true	行为,约束
src/daemon/constants.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/diagnostics.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/inspect.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/launchd-plist.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/launchd.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/node-service.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/paths.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/program-args.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/runtime-parse.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/runtime-paths.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/schtasks.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/service-audit.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/service-env.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/service-runtime.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/service.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/systemd-hints.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/systemd-linger.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/systemd-unit.ts	false	false	false	false	false	false	false	缺失文档
src/daemon/systemd.ts	false	false	false	false	false	false	false	缺失文档
src/discord/accounts.ts	true	true	false	false	true	true	true	行为,约束
src/discord/api.ts	true	true	false	false	true	true	true	行为,约束
src/discord/audit.ts	true	true	false	false	true	true	true	行为,约束
src/discord/chunk.ts	true	true	false	false	true	true	true	行为,约束
src/discord/directory-live.ts	true	true	false	false	true	true	true	行为,约束
src/discord/gateway-logging.ts	true	true	false	false	true	true	true	行为,约束
src/discord/index.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor.gateway.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/agent-components.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/allow-list.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/exec-approvals.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/format.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/gateway-registry.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/listeners.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/message-handler.preflight.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/message-handler.preflight.types.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/message-handler.process.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/message-handler.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/message-utils.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/native-command.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/presence-cache.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/provider.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/reply-context.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/reply-delivery.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/sender-identity.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/system-events.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/threading.ts	true	true	false	false	true	true	true	行为,约束
src/discord/monitor/typing.ts	true	true	false	false	true	true	true	行为,约束
src/discord/pluralkit.ts	true	true	false	false	true	true	true	行为,约束
src/discord/probe.ts	true	true	false	false	true	true	true	行为,约束
src/discord/resolve-channels.ts	true	true	false	false	true	true	true	行为,约束
src/discord/resolve-users.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.channels.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.emojis-stickers.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.guild.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.messages.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.outbound.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.permissions.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.reactions.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.shared.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.ts	true	true	false	false	true	true	true	行为,约束
src/discord/send.types.ts	true	true	false	false	true	true	true	行为,约束
src/discord/targets.ts	true	true	false	false	true	true	true	行为,约束
src/discord/token.ts	true	true	false	false	true	true	true	行为,约束
src/entry.ts	false	false	false	false	false	false	false	缺失文档
src/extensionAPI.ts	false	false	false	false	false	false	false	缺失文档
src/gateway/assistant-identity.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/auth.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/boot.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/call.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/chat-abort.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/chat-attachments.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/chat-sanitize.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/client.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/config-reload.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/control-ui-shared.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/control-ui.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/device-auth.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/exec-approval-manager.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/hooks-mapping.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/hooks.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/http-common.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/http-utils.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/live-image-probe.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/net.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/node-command-policy.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/node-registry.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/open-responses.schema.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/openai-http.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/openresponses-http.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/origin-check.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/probe.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/client-info.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/index.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/agent.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/agents-models-skills.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/channels.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/config.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/cron.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/devices.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/error-codes.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/exec-approvals.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/frames.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/logs-chat.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/nodes.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/primitives.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/protocol-schemas.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/sessions.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/snapshot.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/types.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/protocol/schema/wizard.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-broadcast.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-browser.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-channels.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-chat.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-close.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-constants.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-cron.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-discovery-runtime.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-discovery.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-http.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-lanes.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-maintenance.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods-list.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/agent-job.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/agent-timestamp.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/agent.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/agents.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/browser.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/channels.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/chat.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/config.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/connect.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/cron.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/devices.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/exec-approval.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/exec-approvals.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/health.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/logs.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/models.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/nodes.helpers.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/nodes.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/send.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/sessions.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/skills.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/system.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/talk.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/tts.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/types.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/update.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/usage.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/voicewake.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/web.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-methods/wizard.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-mobile-nodes.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-model-catalog.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-node-events-types.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-node-events.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-node-subscriptions.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-plugins.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-reload-handlers.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-restart-sentinel.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-runtime-config.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-runtime-state.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-session-key.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-shared.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-startup-log.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-startup-memory.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-startup.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-tailscale.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-utils.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-wizard-sessions.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server-ws-runtime.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server.impl.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/close-reason.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/health-state.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/hooks.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/http-listen.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/plugins-http.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/tls.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/ws-connection.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/ws-connection/message-handler.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/server/ws-types.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/session-utils.fs.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/session-utils.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/session-utils.types.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/sessions-patch.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/sessions-resolve.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/test-helpers.e2e.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/test-helpers.mocks.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/test-helpers.openai-mock.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/test-helpers.server.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/test-helpers.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/tools-invoke-http.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/ws-log.ts	true	true	false	false	true	true	true	行为,约束
src/gateway/ws-logging.ts	true	true	false	false	true	true	true	行为,约束
src/globals.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/bundled-dir.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/bundled/boot-md/handler.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/bundled/command-logger/handler.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/bundled/session-memory/handler.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/bundled/soul-evil/handler.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/config.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/frontmatter.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/gmail-ops.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/gmail-setup-utils.ts	false	false	false	false	false	false	false	缺失文档
src/hooks/gmail-watcher.ts	false	false	false	false	false	false	false	缺失文档
